x,y_pixel,y_value
0,115,0.0
1,115,0.0
2,115,0.0
3,115,0.0
4,115,0.0
5,115,0.0
6,115,0.0
7,115,0.0
8,115,0.0
9,115,0.0
10,115,0.0
11,115,0.0
12,115,0.0
13,115,0.0
14,115,0.0
15,115,0.0
16,115,0.0
17,115,0.0
18,115,0.0
19,115,0.0
20,115,0.0
21,115,0.0
22,115,0.0
23,115,0.0
24,115,0.0
25,115,0.0
26,115,0.0
27,115,0.0
28,115,0.0
29,115,0.0
30,115,0.0
31,115,0.0
32,115,0.0
33,115,0.0
34,115,0.0
35,115,0.0
36,115,0.0
37,115,0.0
38,115,0.0
39,115,0.0
40,115,0.0
41,115,0.0
42,115,0.0
43,115,0.0
44,115,0.0
45,115,0.0
46,115,0.0
47,115,0.0
48,115,0.0
49,115,0.0
50,115,0.0
51,115,0.0
52,115,0.0
53,115,0.0
54,115,0.0
55,115,0.0
56,115,0.0
57,115,0.0
58,115,0.0
59,115,0.0
60,115,0.0
61,115,0.0
62,115,0.0
63,115,0.0
64,115,0.0
65,115,0.0
66,115,0.0
67,115,0.0
68,115,0.0
69,115,0.0
70,115,0.0
71,115,0.0
72,115,0.0
73,115,0.0
74,115,0.0
75,115,0.0
76,115,0.0
77,115,0.0
78,115,0.0
79,115,0.0
80,115,0.0
81,115,0.0
82,115,0.0
83,115,0.0
84,115,0.0
85,115,0.0
86,115,0.0
87,115,0.0
88,115,0.0
89,115,0.0
90,115,0.0
91,115,0.0
92,115,0.0
93,115,0.0
94,115,0.0
95,115,0.0
96,115,0.0
97,115,0.0
98,115,0.0
99,115,0.0
100,115,0.0
101,115,0.0
102,115,0.0
103,115,0.0
104,115,0.0
105,115,0.0
106,115,0.0
107,115,0.0
108,115,0.0
109,115,0.0
110,115,0.0
111,115,0.0
112,115,0.0
113,115,0.0
114,115,0.0
115,115,0.0
116,115,0.0
117,115,0.0
118,115,0.0
119,115,0.0
120,115,0.0
121,115,0.0
122,115,0.0
123,115,0.0
124,115,0.0
125,115,0.0
126,115,0.0
127,115,0.0
128,115,0.0
129,115,0.0
130,115,0.0
131,115,0.0
132,115,0.0
133,115,0.0
134,115,0.0
135,115,0.0
136,115,0.0
137,115,0.0
138,115,0.0
139,115,0.0
140,115,0.0
141,115,0.0
142,115,0.0
143,115,0.0
144,115,0.0
145,115,0.0
146,115,0.0
147,115,0.0
148,115,0.0
149,115,0.0
150,115,0.0
151,115,0.0
152,115,0.0
153,115,0.0
154,115,0.0
155,115,0.0
156,115,0.0
157,115,0.0
158,362,-64434.782608695656
159,366,-65478.26086956522
160,367,-65739.13043478261
161,368,-66000.0
162,369,-66260.86956521739
163,369,-66260.86956521739
164,369,-66260.86956521739
165,369,-66260.86956521739
166,369,-66260.86956521739
167,369,-66260.86956521739
168,369,-66260.86956521739
169,369,-66260.86956521739
170,796,-177652.1739130435
171,796,-177652.1739130435
172,796,-177652.1739130435
173,796,-177652.1739130435
174,796,-177652.1739130435
175,787,-175304.34782608697
176,780,-173478.26086956522
177,772,-171391.3043478261
178,768,-170347.82608695654
179,763,-169043.47826086957
180,752,-166173.91304347827
181,745,-164347.82608695654
182,731,-160695.65217391305
183,731,-160695.65217391305
184,731,-160695.65217391305
185,731,-160695.65217391305
186,731,-160695.65217391305
187,733,-161217.39130434784
188,734,-161478.26086956522
189,735,-161739.13043478262
190,735,-161739.13043478262
191,737,-162260.8695652174
192,739,-162782.6086956522
193,740,-163043.47826086957
194,740,-163043.47826086957
195,741,-163304.34782608697
196,741,-163304.34782608697
197,742,-163565.21739130435
198,742,-163565.21739130435
199,742,-163565.21739130435
200,742,-163565.21739130435
201,742,-163565.21739130435
202,742,-163565.21739130435
203,739,-162782.6086956522
204,730,-160434.78260869565
205,722,-158347.82608695654
206,713,-156000.0
207,713,-156000.0
208,713,-156000.0
209,714,-156260.8695652174
210,714,-156260.8695652174
211,714,-156260.8695652174
