x,y,value,smoothed_value
36,274.0,-0.0,-0.0
37,274.0,-0.0,-0.0
38,288.0,-1686.7469879518071,-1084.3373493975903
39,289.0,-1807.2289156626505,-1493.9759036144578
40,290.0,-1927.7108433734938,-1927.7108433734938
41,291.0,-2048.1927710843374,-2048.1927710843374
42,292.0,-2168.6746987951806,-1903.6144578313256
43,293.0,-2289.156626506024,-1759.0361445783135
44,283.0,-1084.3373493975903,-1855.4216867469877
45,284.0,-1204.8192771084337,-1951.8072289156626
46,295.0,-2530.1204819277104,-2048.1927710843374
47,296.0,-2650.6024096385545,-2168.6746987951806
48,297.0,-2771.0843373493976,-2265.060240963855
49,288.0,-1686.7469879518071,-2361.44578313253
50,288.0,-1686.7469879518071,-2433.734939759036
51,299.0,-3012.0481927710844,-2506.024096385542
52,299.0,-3012.0481927710844,-2578.3132530120483
53,300.0,-3132.5301204819275,-2915.66265060241
54,291.0,-2048.1927710843374,-3012.048192771084
55,302.0,-3373.4939759036142,-3108.433734939759
56,303.0,-3493.975903614458,-2795.1807228915663
57,303.0,-3493.975903614458,-2698.7951807228915
58,287.0,-1566.2650602409637,-2337.349397590361
59,287.0,-1566.2650602409637,-1975.9036144578313
60,287.0,-1566.2650602409637,-1927.7108433734938
61,288.0,-1686.7469879518071,-2265.0602409638554
62,301.0,-3253.012048192771,-2602.409638554217
63,301.0,-3253.012048192771,-2698.795180722892
64,301.0,-3253.012048192771,-3036.1445783132526
65,291.0,-2048.1927710843374,-2843.373493975904
66,302.0,-3373.4939759036142,-2891.566265060241
67,293.0,-2289.156626506024,-2939.7590361445777
68,303.0,-3493.975903614458,-3228.915662650602
69,303.0,-3493.975903614458,-3493.975903614458
70,303.0,-3493.975903614458,-3493.975903614458
71,274.94827586206895,-114.25010386372938,-3493.975903614458
72,303.0,-3493.975903614458,-3493.975903614458
73,303.0,-3493.975903614458,-3253.012048192771
74,301.0,-3253.012048192771,-3253.012048192771
75,235.0,4717.741935483871,-130.52208835341136
76,275.0833333333333,-130.52208835341136,1330.6451612903227
77,216.0,7016.129032258064,1935.483870967742
78,263.0,1330.6451612903227,1935.483870967742
79,258.0,1935.483870967742,3266.1290322580644
80,247.0,3266.1290322580644,3266.1290322580644
81,173.0,12217.741935483871,4717.741935483871
82,235.0,4717.741935483871,6169.354838709678
83,223.0,6169.354838709678,10645.161290322581
84,155.0,14395.161290322581,10645.161290322581
85,186.0,10645.161290322581,14395.161290322581
86,124.0,18145.16129032258,14395.161290322581
87,118.0,18870.967741935485,18145.16129032258
88,169.0,12701.612903225807,18870.967741935485
89,116.0,19112.90322580645,19112.90322580645
90,116.0,19112.90322580645,19112.90322580645
91,116.0,19112.90322580645,19040.32258064516
92,117.0,18991.935483870966,18750.0
93,118.0,18870.967741935485,18459.67741935484
94,128.0,17661.290322580648,18362.903225806454
95,128.0,17661.290322580648,18024.1935483871
96,120.0,18629.032258064515,17951.612903225807
97,131.0,17298.387096774193,18096.774193548386
98,121.0,18508.064516129034,17975.8064516129
99,122.0,18387.09677419355,17612.90322580645
100,133.0,17056.451612903227,17467.74193548387
101,135.0,16814.516129032258,17346.774193548386
102,137.0,16572.580645161288,17250.0
103,126.0,17903.225806451614,17346.774193548386
104,126.0,17903.225806451614,17491.93548387097
105,129.0,17540.322580645163,17685.483870967746
106,129.0,17540.322580645163,17612.903225806454
107,129.0,17540.322580645163,17274.1935483871
108,129.0,17540.322580645163,17540.322580645163
109,140.0,16209.677419354837,17540.322580645163
110,103.0,20685.483870967742,20685.483870967742
111,100.0,21048.387096774193,20685.483870967742
112,99.0,21169.354838709678,21048.387096774193
113,139.0,16330.645161290322,21169.354838709678
114,98.0,21290.322580645163,21169.354838709678
115,98.0,21290.322580645163,19717.74193548387
116,111.0,19717.74193548387,20346.774193548386
117,111.0,19717.74193548387,20032.25806451613
118,111.0,19717.74193548387,19935.483870967742
119,111.0,19717.74193548387,19911.290322580648
120,102.0,20806.451612903227,20104.83870967742
121,112.0,19596.774193548386,20032.25806451613
122,103.0,20685.483870967742,19935.483870967742
123,114.0,19354.83870967742,19596.774193548386
124,115.0,19233.870967741936,19475.806451612905
125,116.0,19112.90322580645,19379.032258064515
126,117.0,18991.935483870966,19258.06451612903
127,107.0,20201.612903225807,19161.290322580644
128,119.0,18750.0,19306.451612903224
129,119.0,18750.0,19185.48387096774
130,110.0,19838.709677419352,18798.38709677419
131,122.0,18387.09677419355,18677.419354838705
132,123.0,18266.129032258064,18532.25806451613
133,124.0,18145.16129032258,18145.161290322583
134,125.0,18024.1935483871,18024.1935483871
135,126.0,17903.225806451614,17903.225806451614
136,127.0,17782.25806451613,18048.387096774193
137,128.0,17661.290322580648,17927.419354838712
138,118.0,18870.967741935485,17806.451612903227
139,130.0,17419.354838709678,17685.483870967746
140,131.0,17298.387096774193,17564.51612903226
141,132.0,17177.419354838712,17177.419354838712
142,133.0,17056.451612903227,17056.451612903227
143,134.0,16935.483870967742,16935.483870967742
144,135.0,16814.516129032258,16814.516129032258
145,136.0,16693.548387096773,16693.548387096773
146,137.0,16572.580645161288,16572.580645161288
147,138.0,16451.612903225807,16475.8064516129
148,139.0,16330.645161290322,16379.032258064512
149,139.0,16330.645161290322,16306.451612903224
150,140.0,16209.677419354837,16620.967741935485
151,140.0,16209.677419354837,16959.677419354837
152,125.0,18024.1935483871,17298.387096774193
153,125.0,18024.1935483871,17435.483870967742
154,125.0,18024.1935483871,17544.354838709678
155,134.33333333333334,16895.16129032258,17278.225806451614
156,135.5,16754.032258064515,17254.032258064515
157,136.0,16693.548387096773,17205.645161290322
158,126.0,17903.225806451614,17358.870967741936
